id,module,name,path,route,evidence_level,evidence_ref,status,notes
API-APP-0163,admin/pet,create,,/api/admin/pet/transfer/create,S,reverse-evidence/api-routes.txt,imported,app API route; method/auth TBD in R10; source=reverse-evidence/api-routes.txt
API-APP-0164,admin/pet,list,,/api/admin/pet/transfer/list,S,reverse-evidence/api-routes.txt,imported,app API route; method/auth TBD in R10; source=reverse-evidence/api-routes.txt
API-APP-0165,admin/pet,receivedr,,/api/admin/pet/transfer/receivedr,S,reverse-evidence/api-routes.txt,imported,app API route; method/auth TBD in R10; source=reverse-evidence/api-routes.txt
API-APP-0166,admin/point,adjust,,/api/admin/point/adjust,S,reverse-evidence/api-routes.txt,imported,app API route; method/auth TBD in R10; source=reverse-evidence/api-routes.txt
API-APP-0167,admin/point,logs,,/api/admin/point/logs,S,reverse-evidence/api-routes.txt,imported,app API route; method/auth TBD in R10; source=reverse-evidence/api-routes.txt
API-APP-0168,admin/product,product,,/api/admin/product,S,reverse-evidence/api-routes.txt,imported,app API route; method/auth TBD in R10; source=reverse-evidence/api-routes.txt
API-APP-0169,admin/public,event,,/api/admin/public/growth/event,S,reverse-evidence/api-routes.txt,imported,app API route; method/auth TBD in R10; source=reverse-evidence/api-routes.txt
API-APP-0170,admin/public,/api/admin/public/pet/transfer/,,/api/admin/public/pet/transfer/,S,reverse-evidence/api-routes.txt,imported,app API route; method/auth TBD in R10; source=reverse-evidence/api-routes.txt
API-APP-0171,admin/public,/api/admin/public/referral/,,/api/admin/public/referral/,S,reverse-evidence/api-routes.txt,imported,app API route; method/auth TBD in R10; source=reverse-evidence/api-routes.txt
API-APP-0172,admin/queues,queues,,/api/admin/queues,S,reverse-evidence/api-routes.txt,imported,app API route; method/auth TBD in R10; source=reverse-evidence/api-routes.txt
API-APP-0173,admin/queues,add,,/api/admin/queues/add,S,reverse-evidence/api-routes.txt,imported,app API route; method/auth TBD in R10; source=reverse-evidence/api-routes.txt
API-APP-0174,admin/queues,/api/admin/queues/edit/,,/api/admin/queues/edit/,S,reverse-evidence/api-routes.txt,imported,app API route; method/auth TBD in R10; source=reverse-evidence/api-routes.txt
API-APP-0175,admin/queues,rule,,/api/admin/queues/rule,S,reverse-evidence/api-routes.txt,imported,app API route; method/auth TBD in R10; source=reverse-evidence/api-routes.txt
API-APP-0176,admin/queues,set,,/api/admin/queues/rule/set,S,reverse-evidence/api-routes.txt,imported,app API route; method/auth TBD in R10; source=reverse-evidence/api-routes.txt
API-APP-0177,admin/queues,/api/admin/queues/update/,,/api/admin/queues/update/,S,reverse-evidence/api-routes.txt,imported,app API route; method/auth TBD in R10; source=reverse-evidence/api-routes.txt
API-APP-0178,admin/rating-tags,rating-tags,,/api/admin/rating-tags,S,reverse-evidence/api-routes.txt,imported,app API route; method/auth TBD in R10; source=reverse-evidence/api-routes.txt
API-APP-0179,admin/rating-tags,/api/admin/rating-tags/,,/api/admin/rating-tags/,S,reverse-evidence/api-routes.txt,imported,app API route; method/auth TBD in R10; source=reverse-evidence/api-routes.txt
API-APP-0180,admin/rating-tags,batch-from-templates,,/api/admin/rating-tags/batch-from-templates,S,reverse-evidence/api-routes.txt,imported,app API route; method/auth TBD in R10; source=reverse-evidence/api-routes.txt
API-APP-0181,admin/rating-tags,custom,,/api/admin/rating-tags/custom,S,reverse-evidence/api-routes.txt,imported,app API route; method/auth TBD in R10; source=reverse-evidence/api-routes.txt
API-APP-0182,admin/rating-tags,reorder,,/api/admin/rating-tags/reorder,S,reverse-evidence/api-routes.txt,imported,app API route; method/auth TBD in R10; source=reverse-evidence/api-routes.txt
API-APP-0183,admin/receipt,add,,/api/admin/receipt/add,S,reverse-evidence/api-routes.txt,imported,app API route; method/auth TBD in R10; source=reverse-evidence/api-routes.txt
API-APP-0184,admin/receipt,/api/admin/receipt/delete/,,/api/admin/receipt/delete/,S,reverse-evidence/api-routes.txt,imported,app API route; method/auth TBD in R10; source=reverse-evidence/api-routes.txt
API-APP-0185,admin/receipt,/api/admin/receipt/detail/,,/api/admin/receipt/detail/,S,reverse-evidence/api-routes.txt,imported,app API route; method/auth TBD in R10; source=reverse-evidence/api-routes.txt
API-APP-0186,admin/receipt,/api/admin/receipt/edit/,,/api/admin/receipt/edit/,S,reverse-evidence/api-routes.txt,imported,app API route; method/auth TBD in R10; source=reverse-evidence/api-routes.txt
API-APP-0187,admin/receipt,list,,/api/admin/receipt/list,S,reverse-evidence/api-routes.txt,imported,app API route; method/auth TBD in R10; source=reverse-evidence/api-routes.txt
API-APP-0188,admin/referral,bind,,/api/admin/referral/bind,S,reverse-evidence/api-routes.txt,imported,app API route; method/auth TBD in R10; source=reverse-evidence/api-routes.txt
API-APP-0189,admin/referral,code,,/api/admin/referral/code,S,reverse-evidence/api-routes.txt,imported,app API route; method/auth TBD in R10; source=reverse-evidence/api-routes.txt
API-APP-0190,admin/referral,records,,/api/admin/referral/records,S,reverse-evidence/api-routes.txt,imported,app API route; method/auth TBD in R10; source=reverse-evidence/api-routes.txt
API-APP-0191,admin/seo,profile,,/api/admin/seo/profile,S,reverse-evidence/api-routes.txt,imported,app API route; method/auth TBD in R10; source=reverse-evidence/api-routes.txt
API-APP-0192,admin/shops,add,,/api/admin/shops/add,S,reverse-evidence/api-routes.txt,imported,app API route; method/auth TBD in R10; source=reverse-evidence/api-routes.txt
API-APP-0193,admin/shops,/api/admin/shops/delete/,,/api/admin/shops/delete/,S,reverse-evidence/api-routes.txt,imported,app API route; method/auth TBD in R10; source=reverse-evidence/api-routes.txt
API-APP-0194,admin/shops,/api/admin/shops/update/,,/api/admin/shops/update/,S,reverse-evidence/api-routes.txt,imported,app API route; method/auth TBD in R10; source=reverse-evidence/api-routes.txt
API-APP-0195,admin/shopsr,shopsr,,/api/admin/shopsr,S,reverse-evidence/api-routes.txt,imported,app API route; method/auth TBD in R10; source=reverse-evidence/api-routes.txt
API-APP-0196,admin/sms,sms,,/api/admin/sms,S,reverse-evidence/api-routes.txt,imported,app API route; method/auth TBD in R10; source=reverse-evidence/api-routes.txt
API-APP-0197,admin/stats,generate-history,,/api/admin/stats/generate-history,S,reverse-evidence/api-routes.txt,imported,app API route; method/auth TBD in R10; source=reverse-evidence/api-routes.txt
API-APP-0198,admin/stats,trend,,/api/admin/stats/trend,S,reverse-evidence/api-routes.txt,imported,app API route; method/auth TBD in R10; source=reverse-evidence/api-routes.txt
API-APP-0199,admin/store,/api/admin/store/order/,,/api/admin/store/order/,S,reverse-evidence/api-routes.txt,imported,app API route; method/auth TBD in R10; source=reverse-evidence/api-routes.txt
API-APP-0200,admin/structure,invite-qrcode,,/api/admin/structure/invite-qrcode,S,reverse-evidence/api-routes.txt,imported,app API route; method/auth TBD in R10; source=reverse-evidence/api-routes.txt
API-APP-0201,admin/structure,/api/admin/structure/member/delete/,,/api/admin/structure/member/delete/,S,reverse-evidence/api-routes.txt,imported,app API route; method/auth TBD in R10; source=reverse-evidence/api-routes.txt
API-APP-0202,admin/structure,/api/admin/structure/member/update/,,/api/admin/structure/member/update/,S,reverse-evidence/api-routes.txt,imported,app API route; method/auth TBD in R10; source=reverse-evidence/api-routes.txt
API-APP-0203,admin/structure,members,,/api/admin/structure/members,S,reverse-evidence/api-routes.txt,imported,app API route; method/auth TBD in R10; source=reverse-evidence/api-routes.txt
API-APP-0204,admin/structure,switch,,/api/admin/structure/merchant/switch,S,reverse-evidence/api-routes.txt,imported,app API route; method/auth TBD in R10; source=reverse-evidence/api-routes.txt
API-APP-0205,admin/structure,merchants,,/api/admin/structure/merchants,S,reverse-evidence/api-routes.txt,imported,app API route; method/auth TBD in R10; source=reverse-evidence/api-routes.txt
API-APP-0206,admin/structure,my-profile,,/api/admin/structure/my-profile,S,reverse-evidence/api-routes.txt,imported,app API route; method/auth TBD in R10; source=reverse-evidence/api-routes.txt
API-APP-0207,admin/template-distributions,published,,/api/admin/template-distributions/published,S,reverse-evidence/api-routes.txt,imported,app API route; method/auth TBD in R10; source=reverse-evidence/api-routes.txt
API-APP-0208,admin/template,categories,,/api/admin/template/categories,S,reverse-evidence/api-routes.txt,imported,app API route; method/auth TBD in R10; source=reverse-evidence/api-routes.txt
API-APP-0209,admin/templates,/api/admin/templates/,,/api/admin/templates/,S,reverse-evidence/api-routes.txt,imported,app API route; method/auth TBD in R10; source=reverse-evidence/api-routes.txt
API-APP-0210,admin/themes,themes,,/api/admin/themes,S,reverse-evidence/api-routes.txt,imported,app API route; method/auth TBD in R10; source=reverse-evidence/api-routes.txt
API-APP-0211,admin/tool,prices,,/api/admin/tool/prices,S,reverse-evidence/api-routes.txt,imported,app API route; method/auth TBD in R10; source=reverse-evidence/api-routes.txt
API-APP-0212,admin/tool,/api/admin/tool/prices/,,/api/admin/tool/prices/,S,reverse-evidence/api-routes.txt,imported,app API route; method/auth TBD in R10; source=reverse-evidence/api-routes.txt
API-APP-0213,admin/tool,watermark,,/api/admin/tool/watermark,S,reverse-evidence/api-routes.txt,imported,app API route; method/auth TBD in R10; source=reverse-evidence/api-routes.txt
API-APP-0214,admin/tools,/api/admin/tools/,,/api/admin/tools/,S,reverse-evidence/api-routes.txt,imported,app API route; method/auth TBD in R10; source=reverse-evidence/api-routes.txt
API-APP-0215,admin/toolsr,toolsr,,/api/admin/toolsr,S,reverse-evidence/api-routes.txt,imported,app API route; method/auth TBD in R10; source=reverse-evidence/api-routes.txt
API-APP-0216,admin/trade,/api/admin/trade/order/,,/api/admin/trade/order/,S,reverse-evidence/api-routes.txt,imported,app API route; method/auth TBD in R10; source=reverse-evidence/api-routes.txt
API-APP-0217,admin/update,password,,/api/admin/update/password,S,reverse-evidence/api-routes.txt,imported,app API route; method/auth TBD in R10; source=reverse-evidence/api-routes.txt
API-APP-0218,admin/user,user,,/api/admin/user,S,reverse-evidence/api-routes.txt,imported,app API route; method/auth TBD in R10; source=reverse-evidence/api-routes.txt
API-APP-0219,admin/user-tasks,/api/admin/user-tasks/,,/api/admin/user-tasks/,S,reverse-evidence/api-routes.txt,imported,app API route; method/auth TBD in R10; source=reverse-evidence/api-routes.txt
API-APP-0220,admin/user-tasks,my,,/api/admin/user-tasks/my,S,reverse-evidence/api-routes.txt,imported,app API route; method/auth TBD in R10; source=reverse-evidence/api-routes.txt
API-APP-0221,admin/users,/api/admin/users/,,/api/admin/users/,S,reverse-evidence/api-routes.txt,imported,app API route; method/auth TBD in R10; source=reverse-evidence/api-routes.txt
API-APP-0222,admin/users,cat,,/api/admin/users/bind/cat,S,reverse-evidence/api-routes.txt,imported,app API route; method/auth TBD in R10; source=reverse-evidence/api-routes.txt
API-APP-0223,admin/users,cat,,/api/admin/users/unbind/cat,S,reverse-evidence/api-routes.txt,imported,app API route; method/auth TBD in R10; source=reverse-evidence/api-routes.txt
API-APP-0224,admin/usersr,usersr,,/api/admin/usersr,S,reverse-evidence/api-routes.txt,imported,app API route; method/auth TBD in R10; source=reverse-evidence/api-routes.txt
API-APP-0225,admin/wallet,adjust,,/api/admin/wallet/adjust,S,reverse-evidence/api-routes.txt,imported,app API route; method/auth TBD in R10; source=reverse-evidence/api-routes.txt
API-APP-0226,admin/wallet,/api/admin/wallet/adjust/,,/api/admin/wallet/adjust/,S,reverse-evidence/api-routes.txt,imported,app API route; method/auth TBD in R10; source=reverse-evidence/api-routes.txt
API-APP-0227,admin/weight-alert,settingsr,,/api/admin/weight-alert/settingsr,S,reverse-evidence/api-routes.txt,imported,app API route; method/auth TBD in R10; source=reverse-evidence/api-routes.txt
API-APP-0228,admin/weixin,mini,,/api/admin/weixin/mini,S,reverse-evidence/api-routes.txt,imported,app API route; method/auth TBD in R10; source=reverse-evidence/api-routes.txt
API-APP-0229,admin/weixin,audit,,/api/admin/weixin/mini/audit,S,reverse-evidence/api-routes.txt,imported,app API route; method/auth TBD in R10; source=reverse-evidence/api-routes.txt
API-APP-0230,admin/weixin,categories,,/api/admin/weixin/mini/categories,S,reverse-evidence/api-routes.txt,imported,app API route; method/auth TBD in R10; source=reverse-evidence/api-routes.txt
API-APP-0231,admin/weixin,pages,,/api/admin/weixin/mini/pages,S,reverse-evidence/api-routes.txt,imported,app API route; method/auth TBD in R10; source=reverse-evidence/api-routes.txt
API-APP-0232,admin/weixin,publish,,/api/admin/weixin/mini/publish,S,reverse-evidence/api-routes.txt,imported,app API route; method/auth TBD in R10; source=reverse-evidence/api-routes.txt
API-APP-0233,admin/weixin,generate,,/api/admin/weixin/mini/qrcode/generate,S,reverse-evidence/api-routes.txt,imported,app API route; method/auth TBD in R10; source=reverse-evidence/api-routes.txt
API-APP-0234,admin/weixin,template,,/api/admin/weixin/mini/template,S,reverse-evidence/api-routes.txt,imported,app API route; method/auth TBD in R10; source=reverse-evidence/api-routes.txt
API-APP-0235,admin/weixin,upload,,/api/admin/weixin/mini/upload,S,reverse-evidence/api-routes.txt,imported,app API route; method/auth TBD in R10; source=reverse-evidence/api-routes.txt
API-APP-0236,admin/weixin,version,,/api/admin/weixin/mini/version,S,reverse-evidence/api-routes.txt,imported,app API route; method/auth TBD in R10; source=reverse-evidence/api-routes.txt
API-APP-0237,admin/wishes,wishes,,/api/admin/wishes,S,reverse-evidence/api-routes.txt,imported,app API route; method/auth TBD in R10; source=reverse-evidence/api-routes.txt
API-APP-0238,admin/wishes,/api/admin/wishes/,,/api/admin/wishes/,S,reverse-evidence/api-routes.txt,imported,app API route; method/auth TBD in R10; source=reverse-evidence/api-routes.txt
API-APP-0239,admin/wishes,add,,/api/admin/wishes/add,S,reverse-evidence/api-routes.txt,imported,app API route; method/auth TBD in R10; source=reverse-evidence/api-routes.txt
API-APP-0240,admin/wishes,/api/admin/wishes/delete/,,/api/admin/wishes/delete/,S,reverse-evidence/api-routes.txt,imported,app API route; method/auth TBD in R10; source=reverse-evidence/api-routes.txt
API-APP-0241,admin/wishes,/api/admin/wishes/edit/,,/api/admin/wishes/edit/,S,reverse-evidence/api-routes.txt,imported,app API route; method/auth TBD in R10; source=reverse-evidence/api-routes.txt
API-APP-0242,admin/work,statis,,/api/admin/work/cat/statis,S,reverse-evidence/api-routes.txt,imported,app API route; method/auth TBD in R10; source=reverse-evidence/api-routes.txt
API-APP-0243,admin/work,statis,,/api/admin/work/statis,S,reverse-evidence/api-routes.txt,imported,app API route; method/auth TBD in R10; source=reverse-evidence/api-routes.txt
API-APP-0244,agent/session,/api/agent/session/,,/api/agent/session/,S,reverse-evidence/api-routes.txt,imported,app API route; method/auth TBD in R10; source=reverse-evidence/api-routes.txt
API-APP-0245,filems/before-after,before-after,,/api/filems/before-after,S,reverse-evidence/api-routes.txt,imported,app API route; method/auth TBD in R10; source=reverse-evidence/api-routes.txt
API-APP-0246,filems/before-after,/api/filems/before-after/,,/api/filems/before-after/,S,reverse-evidence/api-routes.txt,imported,app API route; method/auth TBD in R10; source=reverse-evidence/api-routes.txt
API-APP-0247,filems/sts,sts,,/api/filems/sts,S,reverse-evidence/api-routes.txt,imported,app API route; method/auth TBD in R10; source=reverse-evidence/api-routes.txt
API-APP-0248,api/rating-tag-templates,rating-tag-templates,,/api/rating-tag-templates,S,reverse-evidence/api-routes.txt,imported,app API route; method/auth TBD in R10; source=reverse-evidence/api-routes.txt
API-APP-0249,api/record,/api/record/,,/api/record/,S,reverse-evidence/api-routes.txt,imported,app API route; method/auth TBD in R10; source=reverse-evidence/api-routes.txt
API-APP-0250,record/comment,/api/record/comment/,,/api/record/comment/,S,reverse-evidence/api-routes.txt,imported,app API route; method/auth TBD in R10; source=reverse-evidence/api-routes.txt
API-WEB-0001,admin/articles,articles,,/api/admin/articles,W,reverse-evidence/web/api-routes.txt,imported,web API route; method/auth TBD in R10; source=reverse-evidence/web/api-routes.txt
API-WEB-0002,admin/articles,add,,/api/admin/articles/add,W,reverse-evidence/web/api-routes.txt,imported,web API route; method/auth TBD in R10; source=reverse-evidence/web/api-routes.txt
API-WEB-0003,admin/articles,:id,,/api/admin/articles/delete/:id,W,reverse-evidence/web/api-routes.txt,imported,web API route; method/auth TBD in R10; source=reverse-evidence/web/api-routes.txt
API-WEB-0004,admin/articles,:id,,/api/admin/articles/detail/:id,W,reverse-evidence/web/api-routes.txt,imported,web API route; method/auth TBD in R10; source=reverse-evidence/web/api-routes.txt
API-WEB-0005,admin/articles,:id,,/api/admin/articles/update/:id,W,reverse-evidence/web/api-routes.txt,imported,web API route; method/auth TBD in R10; source=reverse-evidence/web/api-routes.txt
API-WEB-0006,admin/brands,brands,,/api/admin/brands,W,reverse-evidence/web/api-routes.txt,imported,web API route; method/auth TBD in R10; source=reverse-evidence/web/api-routes.txt
API-WEB-0007,admin/brands,add,,/api/admin/brands/add,W,reverse-evidence/web/api-routes.txt,imported,web API route; method/auth TBD in R10; source=reverse-evidence/web/api-routes.txt
API-WEB-0008,admin/brands,:id,,/api/admin/brands/delete/:id,W,reverse-evidence/web/api-routes.txt,imported,web API route; method/auth TBD in R10; source=reverse-evidence/web/api-routes.txt
API-WEB-0009,admin/brands,:id,,/api/admin/brands/detail/:id,W,reverse-evidence/web/api-routes.txt,imported,web API route; method/auth TBD in R10; source=reverse-evidence/web/api-routes.txt
API-WEB-0010,admin/brands,:id,,/api/admin/brands/update/:id,W,reverse-evidence/web/api-routes.txt,imported,web API route; method/auth TBD in R10; source=reverse-evidence/web/api-routes.txt
API-WEB-0011,admin/brands,show,,/api/admin/brands/update/:id/show,W,reverse-evidence/web/api-routes.txt,imported,web API route; method/auth TBD in R10; source=reverse-evidence/web/api-routes.txt
API-WEB-0012,admin/breeding,info,,/api/admin/breeding/invite/:token/info,W,reverse-evidence/web/api-routes.txt,imported,web API route; method/auth TBD in R10; source=reverse-evidence/web/api-routes.txt
API-WEB-0013,admin/breeding,accept,,/api/admin/breeding/invite/accept,W,reverse-evidence/web/api-routes.txt,imported,web API route; method/auth TBD in R10; source=reverse-evidence/web/api-routes.txt
API-WEB-0014,admin/breeding,create,,/api/admin/breeding/transaction/create,W,reverse-evidence/web/api-routes.txt,imported,web API route; method/auth TBD in R10; source=reverse-evidence/web/api-routes.txt
API-WEB-0015,admin/breeding,list,,/api/admin/breeding/transaction/list,W,reverse-evidence/web/api-routes.txt,imported,web API route; method/auth TBD in R10; source=reverse-evidence/web/api-routes.txt
API-WEB-0016,admin/cat,record,,/api/admin/cat/:id/record,W,reverse-evidence/web/api-routes.txt,imported,web API route; method/auth TBD in R10; source=reverse-evidence/web/api-routes.txt
API-WEB-0017,admin/cat,tags,,/api/admin/cat/:id/tags,W,reverse-evidence/web/api-routes.txt,imported,web API route; method/auth TBD in R10; source=reverse-evidence/web/api-routes.txt
API-WEB-0018,admin/cat,record,,/api/admin/cat/:record_id/record,W,reverse-evidence/web/api-routes.txt,imported,web API route; method/auth TBD in R10; source=reverse-evidence/web/api-routes.txt
API-WEB-0019,admin/cat,levels,,/api/admin/cat/levels,W,reverse-evidence/web/api-routes.txt,imported,web API route; method/auth TBD in R10; source=reverse-evidence/web/api-routes.txt
API-WEB-0020,admin/cat,add,,/api/admin/cat/levels/add,W,reverse-evidence/web/api-routes.txt,imported,web API route; method/auth TBD in R10; source=reverse-evidence/web/api-routes.txt
API-WEB-0021,admin/cat,:id,,/api/admin/cat/levels/delete/:id,W,reverse-evidence/web/api-routes.txt,imported,web API route; method/auth TBD in R10; source=reverse-evidence/web/api-routes.txt
API-WEB-0022,admin/cat,:id,,/api/admin/cat/levels/detail/:id,W,reverse-evidence/web/api-routes.txt,imported,web API route; method/auth TBD in R10; source=reverse-evidence/web/api-routes.txt
API-WEB-0023,admin/cat,:id,,/api/admin/cat/levels/update/:id,W,reverse-evidence/web/api-routes.txt,imported,web API route; method/auth TBD in R10; source=reverse-evidence/web/api-routes.txt
API-WEB-0024,admin/cat,planes,,/api/admin/cat/planes,W,reverse-evidence/web/api-routes.txt,imported,web API route; method/auth TBD in R10; source=reverse-evidence/web/api-routes.txt
API-WEB-0025,admin/cat,add,,/api/admin/cat/planes/add,W,reverse-evidence/web/api-routes.txt,imported,web API route; method/auth TBD in R10; source=reverse-evidence/web/api-routes.txt
API-WEB-0026,admin/cat,:id,,/api/admin/cat/planes/archive/:id,W,reverse-evidence/web/api-routes.txt,imported,web API route; method/auth TBD in R10; source=reverse-evidence/web/api-routes.txt
API-WEB-0027,admin/cat,:id,,/api/admin/cat/planes/breeding/:id,W,reverse-evidence/web/api-routes.txt,imported,web API route; method/auth TBD in R10; source=reverse-evidence/web/api-routes.txt
API-WEB-0028,admin/cat,date,,/api/admin/cat/planes/breeding/:id/date,W,reverse-evidence/web/api-routes.txt,imported,web API route; method/auth TBD in R10; source=reverse-evidence/web/api-routes.txt
API-WEB-0029,admin/cat,:id,,/api/admin/cat/planes/confirm/:id,W,reverse-evidence/web/api-routes.txt,imported,web API route; method/auth TBD in R10; source=reverse-evidence/web/api-routes.txt
API-WEB-0030,admin/cat,:id,,/api/admin/cat/planes/delete/:id,W,reverse-evidence/web/api-routes.txt,imported,web API route; method/auth TBD in R10; source=reverse-evidence/web/api-routes.txt
API-WEB-0031,admin/cat,:id,,/api/admin/cat/planes/detail/:id,W,reverse-evidence/web/api-routes.txt,imported,web API route; method/auth TBD in R10; source=reverse-evidence/web/api-routes.txt
API-WEB-0032,admin/cat,show,,/api/admin/cat/planes/update/:id/show,W,reverse-evidence/web/api-routes.txt,imported,web API route; method/auth TBD in R10; source=reverse-evidence/web/api-routes.txt
API-WEB-0033,admin/cat,:id,,/api/admin/cat/planes/update/cats/:id,W,reverse-evidence/web/api-routes.txt,imported,web API route; method/auth TBD in R10; source=reverse-evidence/web/api-routes.txt
API-WEB-0034,admin/cat,:id,,/api/admin/cat/planes/weights/:id,W,reverse-evidence/web/api-routes.txt,imported,web API route; method/auth TBD in R10; source=reverse-evidence/web/api-routes.txt
API-WEB-0035,admin/cat,delete,,/api/admin/cat/planes/weights/:id/delete,W,reverse-evidence/web/api-routes.txt,imported,web API route; method/auth TBD in R10; source=reverse-evidence/web/api-routes.txt
API-WEB-0036,admin/cat,update,,/api/admin/cat/planes/weights/:id/update,W,reverse-evidence/web/api-routes.txt,imported,web API route; method/auth TBD in R10; source=reverse-evidence/web/api-routes.txt
API-WEB-0037,admin/cat,actions,,/api/admin/cat/record/actions,W,reverse-evidence/web/api-routes.txt,imported,web API route; method/auth TBD in R10; source=reverse-evidence/web/api-routes.txt
API-WEB-0038,admin/cat,events,,/api/admin/cat/record/events,W,reverse-evidence/web/api-routes.txt,imported,web API route; method/auth TBD in R10; source=reverse-evidence/web/api-routes.txt
API-WEB-0039,admin/cat,tags,,/api/admin/cat/tags,W,reverse-evidence/web/api-routes.txt,imported,web API route; method/auth TBD in R10; source=reverse-evidence/web/api-routes.txt
API-WEB-0040,admin/cat,add,,/api/admin/cat/tags/add,W,reverse-evidence/web/api-routes.txt,imported,web API route; method/auth TBD in R10; source=reverse-evidence/web/api-routes.txt
API-WEB-0041,admin/cat,:id,,/api/admin/cat/tags/bind/:id,W,reverse-evidence/web/api-routes.txt,imported,web API route; method/auth TBD in R10; source=reverse-evidence/web/api-routes.txt
API-WEB-0042,admin/cat,:id,,/api/admin/cat/tags/delete/:id,W,reverse-evidence/web/api-routes.txt,imported,web API route; method/auth TBD in R10; source=reverse-evidence/web/api-routes.txt
API-WEB-0043,admin/cat,:id,,/api/admin/cat/tags/update/:id,W,reverse-evidence/web/api-routes.txt,imported,web API route; method/auth TBD in R10; source=reverse-evidence/web/api-routes.txt
API-WEB-0044,admin/cat,varieties,,/api/admin/cat/varieties,W,reverse-evidence/web/api-routes.txt,imported,web API route; method/auth TBD in R10; source=reverse-evidence/web/api-routes.txt
API-WEB-0045,admin/cat,add,,/api/admin/cat/varieties/add,W,reverse-evidence/web/api-routes.txt,imported,web API route; method/auth TBD in R10; source=reverse-evidence/web/api-routes.txt
API-WEB-0046,admin/cat,:id,,/api/admin/cat/varieties/delete/:id,W,reverse-evidence/web/api-routes.txt,imported,web API route; method/auth TBD in R10; source=reverse-evidence/web/api-routes.txt
API-WEB-0047,admin/cat,:id,,/api/admin/cat/varieties/update/:id,W,reverse-evidence/web/api-routes.txt,imported,web API route; method/auth TBD in R10; source=reverse-evidence/web/api-routes.txt
API-WEB-0048,admin/category,category,,/api/admin/category,W,reverse-evidence/web/api-routes.txt,imported,web API route; method/auth TBD in R10; source=reverse-evidence/web/api-routes.txt
API-WEB-0049,admin/category,update,,/api/admin/category/update,W,reverse-evidence/web/api-routes.txt,imported,web API route; method/auth TBD in R10; source=reverse-evidence/web/api-routes.txt
API-WEB-0050,admin/cats,cats,,/api/admin/cats,W,reverse-evidence/web/api-routes.txt,imported,web API route; method/auth TBD in R10; source=reverse-evidence/web/api-routes.txt
API-WEB-0051,admin/cats,add,,/api/admin/cats/add,W,reverse-evidence/web/api-routes.txt,imported,web API route; method/auth TBD in R10; source=reverse-evidence/web/api-routes.txt
API-WEB-0052,admin/cats,:id,,/api/admin/cats/delete/:id,W,reverse-evidence/web/api-routes.txt,imported,web API route; method/auth TBD in R10; source=reverse-evidence/web/api-routes.txt
API-WEB-0053,admin/cats,:id,,/api/admin/cats/detail/:id,W,reverse-evidence/web/api-routes.txt,imported,web API route; method/auth TBD in R10; source=reverse-evidence/web/api-routes.txt
API-WEB-0054,admin/cats,unmother,,/api/admin/cats/unmother,W,reverse-evidence/web/api-routes.txt,imported,web API route; method/auth TBD in R10; source=reverse-evidence/web/api-routes.txt
API-WEB-0055,admin/cats,:id,,/api/admin/cats/update/:id,W,reverse-evidence/web/api-routes.txt,imported,web API route; method/auth TBD in R10; source=reverse-evidence/web/api-routes.txt
API-WEB-0056,admin/cats,detail,,/api/admin/cats/update/:id/detail,W,reverse-evidence/web/api-routes.txt,imported,web API route; method/auth TBD in R10; source=reverse-evidence/web/api-routes.txt
API-WEB-0057,admin/cats,show,,/api/admin/cats/update/:id/show,W,reverse-evidence/web/api-routes.txt,imported,web API route; method/auth TBD in R10; source=reverse-evidence/web/api-routes.txt
API-WEB-0058,admin/cats,detail,,/api/admin/cats/update/:id/show/detail,W,reverse-evidence/web/api-routes.txt,imported,web API route; method/auth TBD in R10; source=reverse-evidence/web/api-routes.txt
API-WEB-0059,admin/cats,event,,/api/admin/cats/update/:id/show/event,W,reverse-evidence/web/api-routes.txt,imported,web API route; method/auth TBD in R10; source=reverse-evidence/web/api-routes.txt
API-WEB-0060,admin/cats,price,,/api/admin/cats/update/:id/show/price,W,reverse-evidence/web/api-routes.txt,imported,web API route; method/auth TBD in R10; source=reverse-evidence/web/api-routes.txt
API-WEB-0061,admin/cats,thumb,,/api/admin/cats/update/:id/thumb,W,reverse-evidence/web/api-routes.txt,imported,web API route; method/auth TBD in R10; source=reverse-evidence/web/api-routes.txt
API-WEB-0062,admin/cos,upload,,/api/admin/cos/upload,W,reverse-evidence/web/api-routes.txt,imported,web API route; method/auth TBD in R10; source=reverse-evidence/web/api-routes.txt
API-WEB-0063,admin/dam,${a.userTemplateId},,/api/admin/dam/files/${a.userTemplateId},W,reverse-evidence/web/api-routes.txt,imported,web API route; method/auth TBD in R10; source=reverse-evidence/web/api-routes.txt
API-WEB-0064,admin/dam,${zm.value.userTemplateId},,/api/admin/dam/files/${zm.value.userTemplateId},W,reverse-evidence/web/api-routes.txt,imported,web API route; method/auth TBD in R10; source=reverse-evidence/web/api-routes.txt
API-WEB-0065,admin/doors,doors,,/api/admin/doors,W,reverse-evidence/web/api-routes.txt,imported,web API route; method/auth TBD in R10; source=reverse-evidence/web/api-routes.txt
API-WEB-0066,admin/doors,add,,/api/admin/doors/add,W,reverse-evidence/web/api-routes.txt,imported,web API route; method/auth TBD in R10; source=reverse-evidence/web/api-routes.txt
API-WEB-0067,admin/doors,:id,,/api/admin/doors/delete/:id,W,reverse-evidence/web/api-routes.txt,imported,web API route; method/auth TBD in R10; source=reverse-evidence/web/api-routes.txt
