id,module,name,path,route,evidence_level,evidence_ref,status,notes
MAP-0299,admin/category,API-WEB-0049,web,/api/admin/category/update,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/category/update,normalized_key=/api/admin/category/update
MAP-0300,admin/cats,API-WEB-0050,web,/api/admin/cats,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/cats,normalized_key=/api/admin/cats
MAP-0301,admin/cats,API-WEB-0051,web,/api/admin/cats/add,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/cats/add,normalized_key=/api/admin/cats/add
MAP-0302,admin/cats,API-WEB-0052,web,/api/admin/cats/delete/:id,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/cats/delete/:param,normalized_key=/api/admin/cats/delete/:param
MAP-0303,admin/cats,API-WEB-0053,web,/api/admin/cats/detail/:id,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/cats/detail/:param,normalized_key=/api/admin/cats/detail/:param
MAP-0304,admin/cats,API-WEB-0054,web,/api/admin/cats/unmother,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/cats/unmother,normalized_key=/api/admin/cats/unmother
MAP-0305,admin/cats,API-WEB-0055,web,/api/admin/cats/update/:id,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/cats/update/:param,normalized_key=/api/admin/cats/update/:param
MAP-0306,admin/cats,API-WEB-0056,web,/api/admin/cats/update/:id/detail,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/cats/update/:param/detail,normalized_key=/api/admin/cats/update/:param/detail
MAP-0307,admin/cats,API-WEB-0057,web,/api/admin/cats/update/:id/show,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/cats/update/:param/show,normalized_key=/api/admin/cats/update/:param/show
MAP-0308,admin/cats,API-WEB-0058,web,/api/admin/cats/update/:id/show/detail,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/cats/update/:param/show/detail,normalized_key=/api/admin/cats/update/:param/show/detail
MAP-0309,admin/cats,API-WEB-0059,web,/api/admin/cats/update/:id/show/event,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/cats/update/:param/show/event,normalized_key=/api/admin/cats/update/:param/show/event
MAP-0310,admin/cats,API-WEB-0060,web,/api/admin/cats/update/:id/show/price,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/cats/update/:param/show/price,normalized_key=/api/admin/cats/update/:param/show/price
MAP-0311,admin/cats,API-WEB-0061,web,/api/admin/cats/update/:id/thumb,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/cats/update/:param/thumb,normalized_key=/api/admin/cats/update/:param/thumb
MAP-0312,admin/cos,API-WEB-0062,web,/api/admin/cos/upload,I,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/cos/upload,normalized_key=/api/admin/cos/upload
MAP-0313,admin/dam,API-WEB-0063,web,/api/admin/dam/files/${a.userTemplateId},W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/dam/files/:param,normalized_key=/api/admin/dam/files/:param
MAP-0314,admin/dam,API-WEB-0064,web,/api/admin/dam/files/${zm.value.userTemplateId},W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/dam/files/:param,normalized_key=/api/admin/dam/files/:param
MAP-0315,admin/doors,API-WEB-0065,web,/api/admin/doors,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/doors,normalized_key=/api/admin/doors
MAP-0316,admin/doors,API-WEB-0066,web,/api/admin/doors/add,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/doors/add,normalized_key=/api/admin/doors/add
MAP-0317,admin/doors,API-WEB-0067,web,/api/admin/doors/delete/:id,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/doors/delete/:param,normalized_key=/api/admin/doors/delete/:param
MAP-0318,admin/doors,API-WEB-0068,web,/api/admin/doors/detail/:id,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/doors/detail/:param,normalized_key=/api/admin/doors/detail/:param
MAP-0319,admin/doors,API-WEB-0069,web,/api/admin/doors/rule,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/doors/rule,normalized_key=/api/admin/doors/rule
MAP-0320,admin/doors,API-WEB-0070,web,/api/admin/doors/rule/set,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/doors/rule/set,normalized_key=/api/admin/doors/rule/set
MAP-0321,admin/doors,API-WEB-0071,web,/api/admin/doors/update/:id,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/doors/update/:param,normalized_key=/api/admin/doors/update/:param
MAP-0322,admin/doors,API-WEB-0072,web,/api/admin/doors/update/:id/user,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/doors/update/:param/user,normalized_key=/api/admin/doors/update/:param/user
MAP-0323,admin/goods,API-WEB-0073,web,/api/admin/goods,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/goods,normalized_key=/api/admin/goods
MAP-0324,admin/goods,API-WEB-0074,web,/api/admin/goods/:id,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/goods/:param,normalized_key=/api/admin/goods/:param
MAP-0325,admin/goods,API-WEB-0075,web,/api/admin/goods/:id/delete,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/goods/:param/delete,normalized_key=/api/admin/goods/:param/delete
MAP-0326,admin/goods,API-WEB-0076,web,/api/admin/goods/:id/member-prices,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/goods/:param/member-prices,normalized_key=/api/admin/goods/:param/member-prices
MAP-0327,admin/goods,API-WEB-0077,web,/api/admin/goods/:id/recommended,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/goods/:param/recommended,normalized_key=/api/admin/goods/:param/recommended
MAP-0328,admin/goods,API-WEB-0078,web,/api/admin/goods/:id/status,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/goods/:param/status,normalized_key=/api/admin/goods/:param/status
MAP-0329,admin/goods,API-WEB-0079,web,/api/admin/goods/:id/update,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/goods/:param/update,normalized_key=/api/admin/goods/:param/update
MAP-0330,admin/goods,API-WEB-0080,web,/api/admin/goods/categories,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/goods/categories,normalized_key=/api/admin/goods/categories
MAP-0331,admin/goods,API-WEB-0081,web,/api/admin/goods/categories/:id/delete,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/goods/categories/:param/delete,normalized_key=/api/admin/goods/categories/:param/delete
MAP-0332,admin/goods,API-WEB-0082,web,/api/admin/goods/categories/:id/update,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/goods/categories/:param/update,normalized_key=/api/admin/goods/categories/:param/update
MAP-0333,admin/goods,API-WEB-0083,web,/api/admin/goods/categories/create,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/goods/categories/create,normalized_key=/api/admin/goods/categories/create
MAP-0334,admin/goods,API-WEB-0084,web,/api/admin/goods/config,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/goods/config,normalized_key=/api/admin/goods/config
MAP-0335,admin/goods,API-WEB-0085,web,/api/admin/goods/create,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/goods/create,normalized_key=/api/admin/goods/create
MAP-0336,admin/loans,API-WEB-0086,web,/api/admin/loans,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/loans,normalized_key=/api/admin/loans
MAP-0337,admin/loans,API-WEB-0087,web,/api/admin/loans/add,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/loans/add,normalized_key=/api/admin/loans/add
MAP-0338,admin/loans,API-WEB-0088,web,/api/admin/loans/cat,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/loans/cat,normalized_key=/api/admin/loans/cat
MAP-0339,admin/loans,API-WEB-0089,web,/api/admin/loans/cat/add,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/loans/cat/add,normalized_key=/api/admin/loans/cat/add
MAP-0340,admin/loans,API-WEB-0090,web,/api/admin/loans/cat/delete/:id,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/loans/cat/delete/:param,normalized_key=/api/admin/loans/cat/delete/:param
MAP-0341,admin/loans,API-WEB-0091,web,/api/admin/loans/cat/update/:id,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/loans/cat/update/:param,normalized_key=/api/admin/loans/cat/update/:param
MAP-0342,admin/loans,API-WEB-0092,web,/api/admin/loans/delete/:id,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/loans/delete/:param,normalized_key=/api/admin/loans/delete/:param
MAP-0343,admin/loans,API-WEB-0093,web,/api/admin/loans/detail/:id,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/loans/detail/:param,normalized_key=/api/admin/loans/detail/:param
MAP-0344,admin/loans,API-WEB-0094,web,/api/admin/loans/rule,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/loans/rule,normalized_key=/api/admin/loans/rule
MAP-0345,admin/loans,API-WEB-0095,web,/api/admin/loans/rule/set,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/loans/rule/set,normalized_key=/api/admin/loans/rule/set
MAP-0346,admin/loans,API-WEB-0096,web,/api/admin/loans/update/:id,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/loans/update/:param,normalized_key=/api/admin/loans/update/:param
MAP-0347,admin/loans,API-WEB-0097,web,/api/admin/loans/update/:id/user,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/loans/update/:param/user,normalized_key=/api/admin/loans/update/:param/user
MAP-0348,admin/login,API-WEB-0098,web,/api/admin/login,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/login,normalized_key=/api/admin/login
MAP-0349,admin/marketing,API-WEB-0099,web,/api/admin/marketing/breeding/info,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/marketing/breeding/info,normalized_key=/api/admin/marketing/breeding/info
MAP-0350,admin/marketing,API-WEB-0100,web,/api/admin/marketing/breeding/king/profile,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/marketing/breeding/king/profile,normalized_key=/api/admin/marketing/breeding/king/profile
MAP-0351,admin/marketing,API-WEB-0101,web,/api/admin/marketing/breeding/leaderboard,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/marketing/breeding/leaderboard,normalized_key=/api/admin/marketing/breeding/leaderboard
MAP-0352,admin/marketing,API-WEB-0102,web,/api/admin/marketing/breeding/public/info,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/marketing/breeding/public/info,normalized_key=/api/admin/marketing/breeding/public/info
MAP-0353,admin/marketing,API-WEB-0103,web,/api/admin/marketing/breeding/public/leaderboard,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/marketing/breeding/public/leaderboard,normalized_key=/api/admin/marketing/breeding/public/leaderboard
MAP-0354,admin/marketing,API-WEB-0104,web,/api/admin/marketing/breeding/share,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/marketing/breeding/share,normalized_key=/api/admin/marketing/breeding/share
MAP-0355,admin/marketing,API-WEB-0105,web,/api/admin/marketing/breeding/start,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/marketing/breeding/start,normalized_key=/api/admin/marketing/breeding/start
MAP-0356,admin/marketing,API-WEB-0106,web,/api/admin/marketing/breeding/submit,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/marketing/breeding/submit,normalized_key=/api/admin/marketing/breeding/submit
MAP-0357,admin/membership,API-WEB-0107,web,/api/admin/membership/:user_id,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/membership/:param,normalized_key=/api/admin/membership/:param
MAP-0358,admin/membership,API-WEB-0108,web,/api/admin/membership/:user_id/level,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/membership/:param/level,normalized_key=/api/admin/membership/:param/level
MAP-0359,admin/membership,API-WEB-0109,web,/api/admin/membership/levels,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/membership/levels,normalized_key=/api/admin/membership/levels
MAP-0360,admin/membership,API-WEB-0110,web,/api/admin/membership/levels/:id,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/membership/levels/:param,normalized_key=/api/admin/membership/levels/:param
MAP-0361,admin/membership,API-WEB-0111,web,/api/admin/membership/stats,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/membership/stats,normalized_key=/api/admin/membership/stats
MAP-0362,admin/merchant,API-WEB-0112,web,/api/admin/merchant,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/merchant,normalized_key=/api/admin/merchant
MAP-0363,admin/merchant,API-WEB-0113,web,/api/admin/merchant/create,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/merchant/create,normalized_key=/api/admin/merchant/create
MAP-0364,admin/merchant,API-WEB-0114,web,/api/admin/merchant/update,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/merchant/update,normalized_key=/api/admin/merchant/update
MAP-0365,admin/orders,API-WEB-0115,web,/api/admin/orders,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/orders,normalized_key=/api/admin/orders
MAP-0366,admin/orders,API-WEB-0116,web,/api/admin/orders/:id,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/orders/:param,normalized_key=/api/admin/orders/:param
MAP-0367,admin/orders,API-WEB-0117,web,/api/admin/orders/:id/pay-balance,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/orders/:param/pay-balance,normalized_key=/api/admin/orders/:param/pay-balance
MAP-0368,admin/orders,API-WEB-0118,web,/api/admin/orders/:id/qrcode,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/orders/:param/qrcode,normalized_key=/api/admin/orders/:param/qrcode
MAP-0369,admin/orders,API-WEB-0119,web,/api/admin/orders/:id/status,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/orders/:param/status,normalized_key=/api/admin/orders/:param/status
MAP-0370,admin/orders,API-WEB-0120,web,/api/admin/orders/manual,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/orders/manual,normalized_key=/api/admin/orders/manual
MAP-0371,admin/pet-bean,API-WEB-0121,web,/api/admin/pet-bean/consume,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/pet-bean/consume,normalized_key=/api/admin/pet-bean/consume
MAP-0372,admin/pet-bean,API-WEB-0122,web,/api/admin/pet-bean/grant,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/pet-bean/grant,normalized_key=/api/admin/pet-bean/grant
MAP-0373,admin/pet-bean,API-WEB-0123,web,/api/admin/pet-bean/logs,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/pet-bean/logs,normalized_key=/api/admin/pet-bean/logs
MAP-0374,admin/pet-bean,API-WEB-0124,web,/api/admin/pet-bean/order/:order_id/status,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/pet-bean/order/:param/status,normalized_key=/api/admin/pet-bean/order/:param/status
MAP-0375,admin/pet-bean,API-WEB-0125,web,/api/admin/pet-bean/order/create,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/pet-bean/order/create,normalized_key=/api/admin/pet-bean/order/create
MAP-0376,admin/pet-bean,API-WEB-0126,web,/api/admin/pet-bean/packages,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/pet-bean/packages,normalized_key=/api/admin/pet-bean/packages
MAP-0377,admin/pet-bean,API-WEB-0127,web,/api/admin/pet-bean/verify-iap,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/pet-bean/verify-iap,normalized_key=/api/admin/pet-bean/verify-iap
MAP-0378,admin/pet-bean,API-WEB-0128,web,/api/admin/pet-bean/wallet,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/pet-bean/wallet,normalized_key=/api/admin/pet-bean/wallet
MAP-0379,admin/pet,API-WEB-0129,web,/api/admin/pet/transfer/:code/accept,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/pet/transfer/:param/accept,normalized_key=/api/admin/pet/transfer/:param/accept
MAP-0380,admin/pet,API-WEB-0130,web,/api/admin/pet/transfer/:code/cancel,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/pet/transfer/:param/cancel,normalized_key=/api/admin/pet/transfer/:param/cancel
MAP-0381,admin/pet,API-WEB-0131,web,/api/admin/pet/transfer/create,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/pet/transfer/create,normalized_key=/api/admin/pet/transfer/create
MAP-0382,admin/pet,API-WEB-0132,web,/api/admin/pet/transfer/list,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/pet/transfer/list,normalized_key=/api/admin/pet/transfer/list
MAP-0383,admin/point,API-WEB-0133,web,/api/admin/point/activities,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/point/activities,normalized_key=/api/admin/point/activities
MAP-0384,admin/point,API-WEB-0134,web,/api/admin/point/activities/:id,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/point/activities/:param,normalized_key=/api/admin/point/activities/:param
MAP-0385,admin/point,API-WEB-0135,web,/api/admin/point/adjust,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/point/adjust,normalized_key=/api/admin/point/adjust
MAP-0386,admin/point,API-WEB-0136,web,/api/admin/point/logs,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/point/logs,normalized_key=/api/admin/point/logs
MAP-0387,admin/point,API-WEB-0137,web,/api/admin/point/products,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/point/products,normalized_key=/api/admin/point/products
MAP-0388,admin/point,API-WEB-0138,web,/api/admin/point/products/:id,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/point/products/:param,normalized_key=/api/admin/point/products/:param
MAP-0389,admin/point,API-WEB-0139,web,/api/admin/point/rules,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/point/rules,normalized_key=/api/admin/point/rules
MAP-0390,admin/point,API-WEB-0140,web,/api/admin/point/rules/:id,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/point/rules/:param,normalized_key=/api/admin/point/rules/:param
MAP-0391,admin/point,API-WEB-0141,web,/api/admin/point/settings,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/point/settings,normalized_key=/api/admin/point/settings
MAP-0392,admin/point,API-WEB-0142,web,/api/admin/point/sign-config,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/point/sign-config,normalized_key=/api/admin/point/sign-config
MAP-0393,admin/point,API-WEB-0143,web,/api/admin/point/stats,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/point/stats,normalized_key=/api/admin/point/stats
MAP-0394,admin/product,API-WEB-0144,web,/api/admin/product,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/product,normalized_key=/api/admin/product
MAP-0395,admin/public,API-WEB-0145,web,/api/admin/public/pet/transfer/:code/info,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/public/pet/transfer/:param/info,normalized_key=/api/admin/public/pet/transfer/:param/info
MAP-0396,admin/queues,API-WEB-0146,web,/api/admin/queues,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/queues,normalized_key=/api/admin/queues
MAP-0397,admin/queues,API-WEB-0147,web,/api/admin/queues/add,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/queues/add,normalized_key=/api/admin/queues/add
MAP-0398,admin/queues,API-WEB-0148,web,/api/admin/queues/delete/:id,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/queues/delete/:param,normalized_key=/api/admin/queues/delete/:param
MAP-0399,admin/queues,API-WEB-0149,web,/api/admin/queues/detail/:id,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/queues/detail/:param,normalized_key=/api/admin/queues/detail/:param
MAP-0400,admin/queues,API-WEB-0150,web,/api/admin/queues/rule,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/queues/rule,normalized_key=/api/admin/queues/rule
MAP-0401,admin/queues,API-WEB-0151,web,/api/admin/queues/rule/set,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/queues/rule/set,normalized_key=/api/admin/queues/rule/set
MAP-0402,admin/queues,API-WEB-0152,web,/api/admin/queues/update/:id,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/queues/update/:param,normalized_key=/api/admin/queues/update/:param
MAP-0403,admin/queues,API-WEB-0153,web,/api/admin/queues/update/:id/user,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/queues/update/:param/user,normalized_key=/api/admin/queues/update/:param/user
MAP-0404,admin/recharge,API-WEB-0154,web,/api/admin/recharge/rules,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/recharge/rules,normalized_key=/api/admin/recharge/rules
MAP-0405,admin/recharge,API-WEB-0155,web,/api/admin/recharge/rules/:id,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/recharge/rules/:param,normalized_key=/api/admin/recharge/rules/:param
MAP-0406,admin/register,API-WEB-0156,web,/api/admin/register,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/register,normalized_key=/api/admin/register
MAP-0407,admin/seo,API-WEB-0157,web,/api/admin/seo/preview-token,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/seo/preview-token,normalized_key=/api/admin/seo/preview-token
MAP-0408,admin/seo,API-WEB-0158,web,/api/admin/seo/profile,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/seo/profile,normalized_key=/api/admin/seo/profile
MAP-0409,admin/seo,API-WEB-0159,web,/api/admin/seo/publish,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/seo/publish,normalized_key=/api/admin/seo/publish
MAP-0410,admin/seo,API-WEB-0160,web,/api/admin/seo/translate,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/seo/translate,normalized_key=/api/admin/seo/translate
MAP-0411,admin/shipping,API-WEB-0161,web,/api/admin/shipping/templates,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/shipping/templates,normalized_key=/api/admin/shipping/templates
MAP-0412,admin/shipping,API-WEB-0162,web,/api/admin/shipping/templates/:id,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/shipping/templates/:param,normalized_key=/api/admin/shipping/templates/:param
MAP-0413,admin/shop,API-WEB-0163,web,/api/admin/shop/templates,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/shop/templates,normalized_key=/api/admin/shop/templates
MAP-0414,admin/shops,API-WEB-0164,web,/api/admin/shops,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/shops,normalized_key=/api/admin/shops
MAP-0415,admin/shops,API-WEB-0165,web,/api/admin/shops/add,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/shops/add,normalized_key=/api/admin/shops/add
MAP-0416,admin/shops,API-WEB-0166,web,/api/admin/shops/delete/:id,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/shops/delete/:param,normalized_key=/api/admin/shops/delete/:param
MAP-0417,admin/shops,API-WEB-0167,web,/api/admin/shops/detail/:id,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/shops/detail/:param,normalized_key=/api/admin/shops/detail/:param
MAP-0418,admin/shops,API-WEB-0168,web,/api/admin/shops/detail/config,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/shops/detail/config,normalized_key=/api/admin/shops/detail/config
MAP-0419,admin/shops,API-WEB-0169,web,/api/admin/shops/update/:id,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/shops/update/:param,normalized_key=/api/admin/shops/update/:param
MAP-0420,admin/shops,API-WEB-0170,web,/api/admin/shops/update/:id/default,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/shops/update/:param/default,normalized_key=/api/admin/shops/update/:param/default
MAP-0421,admin/shops,API-WEB-0171,web,/api/admin/shops/update/:id/dy-default,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/shops/update/:param/dy-default,normalized_key=/api/admin/shops/update/:param/dy-default
MAP-0422,admin/shops,API-WEB-0172,web,/api/admin/shops/update/:id/xhs-default,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/shops/update/:param/xhs-default,normalized_key=/api/admin/shops/update/:param/xhs-default
MAP-0423,admin/sms,API-WEB-0173,web,/api/admin/sms,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/sms,normalized_key=/api/admin/sms
MAP-0424,admin/store,API-WEB-0174,web,/api/admin/store/order/:order_id/status,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/store/order/:param/status,normalized_key=/api/admin/store/order/:param/status
MAP-0425,admin/store,API-WEB-0175,web,/api/admin/store/order/create,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/store/order/create,normalized_key=/api/admin/store/order/create
MAP-0426,admin/store,API-WEB-0176,web,/api/admin/store/packages,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/store/packages,normalized_key=/api/admin/store/packages
MAP-0427,admin/store,API-WEB-0177,web,/api/admin/store/verify-iap,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/store/verify-iap,normalized_key=/api/admin/store/verify-iap
MAP-0428,admin/tabbar,API-WEB-0178,web,/api/admin/tabbar,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/tabbar,normalized_key=/api/admin/tabbar
MAP-0429,admin/tabbar,API-WEB-0179,web,/api/admin/tabbar/add,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/tabbar/add,normalized_key=/api/admin/tabbar/add
MAP-0430,admin/tabbar,API-WEB-0180,web,/api/admin/tabbar/delete/:id,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/tabbar/delete/:param,normalized_key=/api/admin/tabbar/delete/:param
MAP-0431,admin/tabbar,API-WEB-0181,web,/api/admin/tabbar/detail/:id,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/tabbar/detail/:param,normalized_key=/api/admin/tabbar/detail/:param
MAP-0432,admin/tabbar,API-WEB-0182,web,/api/admin/tabbar/list,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/tabbar/list,normalized_key=/api/admin/tabbar/list
MAP-0433,admin/tabbar,API-WEB-0183,web,/api/admin/tabbar/set-active/:id,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/tabbar/set-active/:param,normalized_key=/api/admin/tabbar/set-active/:param
MAP-0434,admin/tabbar,API-WEB-0184,web,/api/admin/tabbar/set-hidden/:id,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/tabbar/set-hidden/:param,normalized_key=/api/admin/tabbar/set-hidden/:param
MAP-0435,admin/tabbar,API-WEB-0185,web,/api/admin/tabbar/update,W,reverse-evidence/web/api-routes.txt + cattery-admin.js,/api/admin/tabbar/update,normalized_key=/api/admin/tabbar/update
